Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
6050,QLN-MS  SPL,20,MS,CHENNAI EGMO,05:30:00,05:30:00,857,QLN,QUILON,MS,CHENNAI EGMORE
6053,KCVL-MAJN S/,1,KCVL,KOCHUVELI,18:35:00,18:35:00,0,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,2,QLN,QUILON,19:33:00,19:35:00,58,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,3,KYJ,KAYANKULAM J,20:18:00,20:20:00,99,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,4,CNGR,CHENGANNUR,20:29:00,20:31:00,119,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,5,TRVL,TIRUVALLA,20:44:00,20:46:00,128,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,6,KTYM,KOTTAYAM,21:22:00,21:24:00,154,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,7,ERN,ERNAKULAM TO,22:25:00,22:30:00,213,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,8,AWY,ALWAYE,22:48:00,22:50:00,230,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,9,TCR,TRICHUR,23:41:00,23:43:00,285,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,10,SRR,SHORANUR JN.,00:25:00,00:30:00,318,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,11,CLT,CALICUT,01:40:00,01:45:00,404,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,12,CAN,KANNUR,03:05:00,03:10:00,493,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,13,KGQ,KASARAGOD,04:15:00,04:17:00,579,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,14,MAJN,MANGALORE JN,05:10:00,05:10:00,626,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6054,MAJN-KCVL S/,1,MAJN,MANGALORE JN,15:40:00,15:40:00,0,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6054,MAJN-KCVL S/,2,KGQ,KASARAGOD,16:30:00,16:32:00,47,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6054,MAJN-KCVL S/,3,CAN,KANNUR,18:35:00,18:40:00,132,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6054,MAJN-KCVL S/,4,CLT,CALICUT,20:00:00,20:10:00,222,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6054,MAJN-KCVL S/,5,SRR,SHORANUR JN.,22:30:00,22:40:00,308,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6054,MAJN-KCVL S/,6,TCR,TRICHUR,23:27:00,23:30:00,341,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6054,MAJN-KCVL S/,7,AWY,ALWAYE,00:05:00,00:10:00,396,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6054,MAJN-KCVL S/,8,ERN,ERNAKULAM TO,00:30:00,00:35:00,413,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6054,MAJN-KCVL S/,9,KTYM,KOTTAYAM,01:37:00,01:40:00,473,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6054,MAJN-KCVL S/,10,TRVL,TIRUVALLA,02:03:00,02:05:00,498,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6054,MAJN-KCVL S/,11,CNGR,CHENGANNUR,02:15:00,02:17:00,507,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6054,MAJN-KCVL S/,12,KYJ,KAYANKULAM J,02:38:00,02:40:00,527,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6054,MAJN-KCVL S/,13,QLN,QUILON,04:05:00,04:10:00,569,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6054,MAJN-KCVL S/,14,KCVL,KOCHUVELI,05:00:00,05:00:00,627,MAJN,MANGALORE JN,KCVL,KOCHUVELI
6057,SRC-MAS  SPL,1,SRC,SANTRAGACHI,23:50:00,23:50:00,0,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,2,KGP,KHARAGPUR,01:35:00,01:45:00,107,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,3,BLS,BALASORE,03:38:00,03:43:00,228,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,4,BHC,BHADRAKH,04:43:00,04:45:00,290,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,5,CTC,CUTTACK JN.,06:15:00,06:20:00,406,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,6,BBS,BHUBANESWAR,06:55:00,07:00:00,433,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,7,KUR,KHURDA ROAD,07:25:00,07:35:00,452,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,8,BAM,BERHAMPUR,09:43:00,09:45:00,598,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,9,VZM,VIZIANAGARAM,13:00:00,13:02:00,814,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,10,VSKP,VISAKHAPATNA,14:15:00,14:45:00,875,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,11,AKP,ANAKAPALLE,15:40:00,15:42:00,909,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,12,SLO,SAMALKOT JN.,17:00:00,17:02:00,1026,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,13,RJY,RAJAHMUNDRY,18:00:00,18:02:00,1076,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,14,EE,ELURU,19:41:00,19:43:00,1166,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,15,BZA,VIJAYWADA JN,21:30:00,21:45:00,1226,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,16,OGL,ONGOLE,23:43:00,23:45:00,1364,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,17,NLR,NELLORE,01:10:00,01:12:00,1480,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,18,GDR,GUDUR JN.,02:23:00,02:25:00,1518,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6057,SRC-MAS  SPL,19,MAS,CHENNAI CENT,05:30:00,05:30:00,1656,SRC,SANTRAGACHI JN.,MAS,CHENNAI CENTRAL
6058,MAS-SRC  EXP,1,MAS,CHENNAI CENT,15:15:00,15:15:00,0,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,2,GDR,GUDUR JN.,17:40:00,17:42:00,137,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,3,NLR,NELLORE,18:10:00,18:12:00,175,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,4,OGL,ONGOLE,19:36:00,19:38:00,291,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,5,BZA,VIJAYWADA JN,22:00:00,22:15:00,429,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,6,EE,ELURU,23:07:00,23:09:00,489,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,7,RJY,RAJAHMUNDRY,01:15:00,01:17:00,579,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,8,SLO,SAMALKOT JN.,01:53:00,01:55:00,629,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,9,AKP,ANAKAPALLE,03:40:00,03:42:00,746,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,10,VSKP,VISAKHAPATNA,05:10:00,05:30:00,780,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,11,VZM,VIZIANAGARAM,06:25:00,06:27:00,840,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,12,BAM,BERHAMPUR,09:09:00,09:11:00,1056,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,13,KUR,KHURDA ROAD,11:10:00,11:30:00,1203,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,14,BBS,BHUBANESWAR,11:55:00,12:00:00,1222,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,15,CTC,CUTTACK JN.,12:30:00,12:35:00,1249,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,16,BHC,BHADRAKH,14:20:00,14:22:00,1365,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,17,BLS,BALASORE,15:05:00,15:10:00,1427,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,18,KGP,KHARAGPUR,16:35:00,16:40:00,1548,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6058,MAS-SRC  EXP,19,SRC,SANTRAGACHI,19:00:00,19:00:00,1655,MAS,CHENNAI CENTRAL,SRC,SANTRAGACHI JN.
6065,CGL-MDU SPL,1,CGL,CHENGALPATTU,17:20:00,17:20:00,0,CGL,CHENGALPATTU,MDU,MADURAI JN
6065,CGL-MDU SPL,2,MLMR,MELMARUVATHU,17:50:00,17:55:00,35,CGL,CHENGALPATTU,MDU,MADURAI JN
6065,CGL-MDU SPL,3,VM,VILLUPURAM J,19:00:00,19:15:00,102,CGL,CHENGALPATTU,MDU,MADURAI JN
6065,CGL-MDU SPL,4,TDPR,TIRUPPADIRIP,20:20:00,20:24:00,145,CGL,CHENGALPATTU,MDU,MADURAI JN
6065,CGL-MDU SPL,5,CUPJ,CUDDALORE PO,20:58:00,21:00:00,149,CGL,CHENGALPATTU,MDU,MADURAI JN
6065,CGL-MDU SPL,6,MV,MAYILADUTURA,22:40:00,22:48:00,224,CGL,CHENGALPATTU,MDU,MADURAI JN
6065,CGL-MDU SPL,7,KMU,KUMBAKONAM,23:30:00,23:34:00,255,CGL,CHENGALPATTU,MDU,MADURAI JN
6065,CGL-MDU SPL,8,TJ,THANJAVUR JN,00:50:00,00:52:00,295,CGL,CHENGALPATTU,MDU,MADURAI JN
6065,CGL-MDU SPL,9,TPJ,TIRUCHIRAPPA,01:55:00,02:05:00,344,CGL,CHENGALPATTU,MDU,MADURAI JN
6065,CGL-MDU SPL,10,MPA,MANAPARAI,02:36:00,02:38:00,381,CGL,CHENGALPATTU,MDU,MADURAI JN
6065,CGL-MDU SPL,11,DG,DINDIGUL JN,04:48:00,04:50:00,438,CGL,CHENGALPATTU,MDU,MADURAI JN
6065,CGL-MDU SPL,12,KQN,KODAIKKANAL,05:28:00,05:30:00,460,CGL,CHENGALPATTU,MDU,MADURAI JN
6065,CGL-MDU SPL,13,MDU,MADURAI JN,06:45:00,06:45:00,500,CGL,CHENGALPATTU,MDU,MADURAI JN
6066,MDU-CGL SPL,1,MDU,MADURAI JN,15:55:00,15:55:00,0,MDU,MADURAI JN,CGL,CHENGALPATTU
6066,MDU-CGL SPL,2,KQN,KODAIKKANAL,16:40:00,16:42:00,40,MDU,MADURAI JN,CGL,CHENGALPATTU
6066,MDU-CGL SPL,3,DG,DINDIGUL JN,17:20:00,17:22:00,62,MDU,MADURAI JN,CGL,CHENGALPATTU
6066,MDU-CGL SPL,4,MPA,MANAPARAI,18:00:00,18:02:00,119,MDU,MADURAI JN,CGL,CHENGALPATTU
6066,MDU-CGL SPL,5,TPJ,TIRUCHIRAPPA,18:30:00,18:40:00,156,MDU,MADURAI JN,CGL,CHENGALPATTU
6066,MDU-CGL SPL,6,TJ,THANJAVUR JN,20:00:00,20:02:00,206,MDU,MADURAI JN,CGL,CHENGALPATTU
6066,MDU-CGL SPL,7,KMU,KUMBAKONAM,21:00:00,21:05:00,245,MDU,MADURAI JN,CGL,CHENGALPATTU
6066,MDU-CGL SPL,8,MV,MAYILADUTURA,22:08:00,22:10:00,276,MDU,MADURAI JN,CGL,CHENGALPATTU
6066,MDU-CGL SPL,9,CUPJ,CUDDALORE PO,23:30:00,23:32:00,352,MDU,MADURAI JN,CGL,CHENGALPATTU
6066,MDU-CGL SPL,10,TDPR,TIRUPPADIRIP,23:42:00,23:44:00,356,MDU,MADURAI JN,CGL,CHENGALPATTU
6066,MDU-CGL SPL,11,VM,VILLUPURAM J,00:30:00,00:35:00,398,MDU,MADURAI JN,CGL,CHENGALPATTU
6066,MDU-CGL SPL,12,MLMR,MELMARUVATHU,01:35:00,01:40:00,466,MDU,MADURAI JN,CGL,CHENGALPATTU
6066,MDU-CGL SPL,13,CGL,CHENGALPATTU,02:30:00,02:30:00,501,MDU,MADURAI JN,CGL,CHENGALPATTU
6067,CGL-CBE TRI-,1,CGL,CHENGALPATTU,19:45:00,19:45:00,0,CGL,CHENGALPATTU,CBE,COIMBATORE  JN.
6067,CGL-CBE TRI-,2,MLMR,MELMARUVATHU,20:05:00,20:20:00,35,CGL,CHENGALPATTU,CBE,COIMBATORE  JN.
6067,CGL-CBE TRI-,3,VM,VILLUPURAM J,21:22:00,21:27:00,102,CGL,CHENGALPATTU,CBE,COIMBATORE  JN.
6067,CGL-CBE TRI-,4,VRI,VRIDHA CHALA,22:14:00,22:16:00,157,CGL,CHENGALPATTU,CBE,COIMBATORE  JN.
6067,CGL-CBE TRI-,5,TPJ,TIRUCHIRAPPA,00:10:00,00:30:00,280,CGL,CHENGALPATTU,CBE,COIMBATORE  JN.
6067,CGL-CBE TRI-,6,KRR,KARUR JN.,02:15:00,02:20:00,356,CGL,CHENGALPATTU,CBE,COIMBATORE  JN.
6067,CGL-CBE TRI-,7,ED,ERODE JN.,04:00:00,04:05:00,421,CGL,CHENGALPATTU,CBE,COIMBATORE  JN.
6067,CGL-CBE TRI-,8,TUP,TIRUPPUR,04:48:00,04:50:00,471,CGL,CHENGALPATTU,CBE,COIMBATORE  JN.
6067,CGL-CBE TRI-,9,CBE,COIMBATORE,05:40:00,05:40:00,522,CGL,CHENGALPATTU,CBE,COIMBATORE  JN.
6068,CBE-CGL TRI-,1,CBE,COIMBATORE,17:30:00,17:30:00,0,CBE,COIMBATORE  JN.,CGL,CHENGALPATTU
6068,CBE-CGL TRI-,2,TUP,TIRUPPUR,18:18:00,18:20:00,50,CBE,COIMBATORE  JN.,CGL,CHENGALPATTU
6068,CBE-CGL TRI-,3,ED,ERODE JN.,18:55:00,19:00:00,100,CBE,COIMBATORE  JN.,CGL,CHENGALPATTU
6068,CBE-CGL TRI-,4,KRR,KARUR JN.,20:20:00,20:25:00,165,CBE,COIMBATORE  JN.,CGL,CHENGALPATTU
6068,CBE-CGL TRI-,5,TPJ,TIRUCHIRAPPA,22:40:00,23:25:00,241,CBE,COIMBATORE  JN.,CGL,CHENGALPATTU
6068,CBE-CGL TRI-,6,VRI,VRIDHA CHALA,01:20:00,01:22:00,364,CBE,COIMBATORE  JN.,CGL,CHENGALPATTU
6068,CBE-CGL TRI-,7,VM,VILLUPURAM J,03:22:00,03:27:00,419,CBE,COIMBATORE  JN.,CGL,CHENGALPATTU
6068,CBE-CGL TRI-,8,MLMR,MELMARUVATHU,04:25:00,04:40:00,486,CBE,COIMBATORE  JN.,CGL,CHENGALPATTU
6068,CBE-CGL TRI-,9,CGL,CHENGALPATTU,05:25:00,05:25:00,522,CBE,COIMBATORE  JN.,CGL,CHENGALPATTU
6081,CBE-POY PASS,1,CBE,COIMBATORE,00:00:00,13:35:00,0,CBE,COIMBATORE  JN.,POY,POLLACHI
6081,CBE-POY PASS,2,PTJ,PODANUR JN.,13:44:00,13:45:00,6,CBE,COIMBATORE  JN.,POY,POLLACHI
6081,CBE-POY PASS,3,CNV,KINATTUKKADA,14:13:00,14:15:00,24,CBE,COIMBATORE  JN.,POY,POLLACHI
6081,CBE-POY PASS,4,POY,POLLACHI,14:45:00,00:00:00,45,CBE,COIMBATORE  JN.,POY,POLLACHI
6082,POY-CBE PASS,1,POY,POLLACHI,00:00:00,15:05:00,0,POY,POLLACHI,CBE,COIMBATORE  JN.
6082,POY-CBE PASS,2,CNV,KINATTUKKADA,15:26:00,15:27:00,21,POY,POLLACHI,CBE,COIMBATORE  JN.
6082,POY-CBE PASS,3,PTJ,PODANUR JN.,15:49:00,15:50:00,39,POY,POLLACHI,CBE,COIMBATORE  JN.
6082,POY-CBE PASS,4,CBE,COIMBATORE,16:15:00,00:00:00,45,POY,POLLACHI,CBE,COIMBATORE  JN.
6412,DSJ-PAY EZHI,1,DSJ,DELHI-SAFDAR,00:00:00,11:10:00,0,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,2,MTJ,MATHURA JN.,13:50:00,13:55:00,134,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,3,AGC,AGRA CANTT,14:44:00,14:59:00,188,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,4,GWL,GWALIOR JN,18:30:00,18:35:00,295,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,5,JHS,JHANSI JN,22:10:00,22:20:00,392,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,6,BPL,BHOPAL,04:05:00,04:15:00,681,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,7,ET,ITARSI,06:55:00,07:05:00,773,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,8,KNW,KHANDWA JN.,10:10:00,10:15:00,957,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,9,BSL,BHUSAVAL JN.,12:30:00,12:40:00,1080,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,10,MMR,MANMAD JN.,15:00:00,15:05:00,1264,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,11,NK,NASIK ROAD,16:00:00,16:05:00,1337,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,12,IGP,IGATPURI,17:25:00,17:45:00,1388,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,13,PNVL,PANVEL,21:00:00,21:10:00,1506,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,14,ROHA,ROHA,23:00:00,23:05:00,1583,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,15,CHI,CHIPLUN,00:48:00,00:53:00,1716,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,16,RN,RATNAGIRI,02:00:00,02:05:00,1792,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,17,MAO,MADGOAN JN.,08:20:00,08:30:00,2043,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,18,KAWR,KAWR,09:17:00,09:19:00,2102,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,19,UD,UDUPI,12:58:00,13:00:00,2297,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,20,MAJN,MANGALORE JN,14:40:00,15:00:00,2362,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,21,PAY,PAYYANUR,16:20:00,00:00:00,2462,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6512,MKM-BAND ONE,1,MKM,MARIKUPPAM,00:00:00,08:00:00,0,MKM,MARIKUPPAM,BAND,BANASWADI
6512,MKM-BAND ONE,2,CHU,CHAMPION,08:04:00,08:05:00,1,MKM,MARIKUPPAM,BAND,BANASWADI
6512,MKM-BAND ONE,3,OGM,OORGAUM,08:09:00,08:10:00,4,MKM,MARIKUPPAM,BAND,BANASWADI
6512,MKM-BAND ONE,4,COL,COROMANDEL,08:14:00,08:15:00,6,MKM,MARIKUPPAM,BAND,BANASWADI
6512,MKM-BAND ONE,5,BEML,BEML NAGAR,08:18:00,08:19:00,8,MKM,MARIKUPPAM,BAND,BANASWADI
6512,MKM-BAND ONE,6,BWT,BANGARPET JN,08:33:00,08:35:00,16,MKM,MARIKUPPAM,BAND,BANASWADI
6512,MKM-BAND ONE,7,TCL,TYAKAL,08:49:00,08:50:00,28,MKM,MARIKUPPAM,BAND,BANASWADI
6512,MKM-BAND ONE,8,BFW,BYATRAYANHAL,08:56:00,08:57:00,34,MKM,MARIKUPPAM,BAND,BANASWADI
6512,MKM-BAND ONE,9,MLO,MALUR,09:06:00,09:07:00,43,MKM,MARIKUPPAM,BAND,BANASWADI
6512,MKM-BAND ONE,10,DKN,DEVAN GONTHI,09:16:00,09:17:00,55,MKM,MARIKUPPAM,BAND,BANASWADI
6512,MKM-BAND ONE,11,WFD,WHITE FIELD,09:25:00,09:26:00,63,MKM,MARIKUPPAM,BAND,BANASWADI
6512,MKM-BAND ONE,12,KJM,KRISHNA RAJA,09:38:00,09:40:00,72,MKM,MARIKUPPAM,BAND,BANASWADI
6512,MKM-BAND ONE,13,BYPL,BAIYYAPPANAH,09:44:00,09:45:00,75,MKM,MARIKUPPAM,BAND,BANASWADI
6512,MKM-BAND ONE,14,BAND,BANASWADI,10:20:00,00:00:00,77,MKM,MARIKUPPAM,BAND,BANASWADI
6513,BWT-MKM-MEMU,1,BWT,BANGARPET JN,00:00:00,07:10:00,0,BWT,BANGARPET JN.,MKM,MARIKUPPAM
6513,BWT-MKM-MEMU,2,BEML,BEML NAGAR,07:20:00,07:22:00,8,BWT,BANGARPET JN.,MKM,MARIKUPPAM
6513,BWT-MKM-MEMU,3,COL,COROMANDEL,07:25:00,07:26:00,10,BWT,BANGARPET JN.,MKM,MARIKUPPAM
6513,BWT-MKM-MEMU,4,OGM,OORGAUM,07:28:00,07:29:00,13,BWT,BANGARPET JN.,MKM,MARIKUPPAM
6513,BWT-MKM-MEMU,5,CHU,CHAMPION,07:32:00,07:33:00,15,BWT,BANGARPET JN.,MKM,MARIKUPPAM
6513,BWT-MKM-MEMU,6,MKM,MARIKUPPAM,07:45:00,00:00:00,17,BWT,BANGARPET JN.,MKM,MARIKUPPAM
6541,YPR-PVR WEEK,1,YPR,YESVANTPUR J,18:00:00,18:00:00,0,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6541,YPR-PVR WEEK,2,TK,TUMKUR,18:58:00,19:00:00,64,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6541,YPR-PVR WEEK,3,ASK,ARSIKERE JN.,20:55:00,21:00:00,160,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6541,YPR-PVR WEEK,4,DVG,DAVANGERE,23:40:00,23:43:00,319,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6541,YPR-PVR WEEK,5,UBL,HUBLI JN.,03:00:00,03:05:00,465,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6541,YPR-PVR WEEK,6,DWR,DHARWAD,03:30:00,03:32:00,486,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6541,YPR-PVR WEEK,7,BGM,BELGAUM,05:32:00,05:34:00,607,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6541,YPR-PVR WEEK,8,GPB,GHATPRABHA,06:38:00,06:40:00,665,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6541,YPR-PVR WEEK,9,KUD,KUDACHI,07:20:00,07:21:00,711,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6541,YPR-PVR WEEK,10,MRJ,MIRAJ JN.,08:40:00,08:50:00,744,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6541,YPR-PVR WEEK,11,KVK,KAVATHE MAHA,09:49:00,09:50:00,790,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6541,YPR-PVR WEEK,12,DLGN,DHALGAON,10:04:00,10:05:00,806,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6541,YPR-PVR WEEK,13,SGLA,SANGOLA,10:40:00,10:42:00,851,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6541,YPR-PVR WEEK,14,PVR,PANDHARPUR,11:35:00,11:35:00,881,YPR,YESVANTPUR JN.,PVR,PANDHARPUR
6542,PVR-YPR WEEK,1,PVR,PANDHARPUR,13:35:00,13:35:00,0,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6542,PVR-YPR WEEK,2,SGLA,SANGOLA,14:01:00,14:03:00,29,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6542,PVR-YPR WEEK,3,DLGN,DHALGAON,14:40:00,14:41:00,75,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6542,PVR-YPR WEEK,4,KVK,KAVATHE MAHA,15:00:00,15:01:00,91,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6542,PVR-YPR WEEK,5,MRJ,MIRAJ JN.,16:15:00,16:30:00,136,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6542,PVR-YPR WEEK,6,KUD,KUDACHI,16:55:00,16:56:00,169,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6542,PVR-YPR WEEK,7,GPB,GHATPRABHA,17:38:00,17:40:00,216,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6542,PVR-YPR WEEK,8,BGM,BELGAUM,18:48:00,18:50:00,274,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6542,PVR-YPR WEEK,9,DWR,DHARWAD,21:18:00,21:20:00,395,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6542,PVR-YPR WEEK,10,UBL,HUBLI JN.,22:00:00,22:20:00,415,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6542,PVR-YPR WEEK,11,DVG,DAVANGERE,00:28:00,00:30:00,559,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6542,PVR-YPR WEEK,12,ASK,ARSIKERE JN.,03:00:00,03:05:00,718,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6542,PVR-YPR WEEK,13,TK,TUMKUR,05:05:00,05:07:00,814,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6542,PVR-YPR WEEK,14,YPR,YESVANTPUR J,06:20:00,06:20:00,878,PVR,PANDHARPUR,YPR,YESVANTPUR JN.
6547,YPR-ERS WEEK,1,YPR,YESVANTPUR J,00:00:00,22:45:00,0,YPR,YESVANTPUR JN.,ERS,ERNAKULAM. JN
